Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month
11693,Chips,FMCG,Nestle,Verma Distributors,295.41,371.59,54,33,2023-05-04,2023-02-25,79
11694,Milk,Personal Care,Nestle,Agarwal Mart,345.58,459.54,337,30,2023-06-06,2023-02-19,21
11695,Milk,Household,Britannia,Patel Suppliers,495.77,617.42,312,47,,2023-01-25,38
11696,Pen,Beverages,Haldiram,Verma Distributors,23.18,31.2,128,16,2023-01-31,2023-01-26,51
11697,Shampoo,FMCG,Colgate,Gupta Wholesalers,496.82,732.02,414,12,2023-05-06,2023-01-14,18
11698,Chips,Electronics,Britannia,Patel Suppliers,354.37,523.34,89,33,,2023-01-21,62
11699,Soap,FMCG,Godrej,Agarwal Mart,33.61,47.33,251,19,2023-02-27,2023-01-23,19
11700,Milk,Electronics,Dabur,Verma Distributors,399.52,548.25,148,41,,2023-01-14,47
11701,Milk,Grocery,Nestle,Agarwal Mart,373.56,541.22,386,23,2023-07-18,2023-01-12,71
11702,Detergent,Grocery,Godrej,Patel Suppliers,159.41,237.02,95,37,2023-04-25,2023-02-16,71
11703,Rice,Personal Care,Colgate,Gupta Wholesalers,167.99,188.35,201,26,2023-09-15,2023-02-02,39
11704,Toothpaste,Beverages,Godrej,Sharma Traders,115.73,157.19,359,10,2023-02-17,2023-01-20,12
11705,Notebook,Household,Amul,Gupta Wholesalers,482.57,600.13,240,48,,2023-02-08,91
11706,Wheat Flour,Stationery,Nestle,Sharma Traders,394.05,543.47,43,47,,2023-01-05,24
11707,Toothpaste,Beverages,Colgate,Verma Distributors,111.96,138.66,241,23,2023-03-19,2023-02-05,95
11708,Soap,FMCG,Tata,Verma Distributors,391.7,478.41,133,34,2023-04-12,2023-01-22,93
11709,Toothpaste,Personal Care,Godrej,Patel Suppliers,43.55,51.27,51,25,2023-03-05,2023-01-19,15
11710,Rice,Household,Nestle,Verma Distributors,162.66,206.46,18,33,,2023-01-28,61
11711,Rice,Stationery,Haldiram,Patel Suppliers,341.28,439.42,7,34,,2023-02-11,46
11712,Chips,Beverages,Amul,Sharma Traders,396.99,476.26,341,19,2023-07-20,2023-01-30,57
11713,Shampoo,Personal Care,Godrej,Sharma Traders,109.73,161.23,421,30,2023-07-16,2023-03-01,42
11714,Soap,FMCG,Dabur,Sharma Traders,345.04,496.02,246,25,2023-02-20,2023-01-18,57
11715,Wheat Flour,FMCG,Britannia,Gupta Wholesalers,72.38,108.4,189,39,2023-10-23,2023-01-24,80
11716,Notebook,Grocery,Amul,Agarwal Mart,163.6,185.16,413,31,2023-10-05,2023-01-14,62
11717,Notebook,Grocery,Godrej,Sharma Traders,196.91,264.64,415,36,2023-08-21,2023-02-18,94
11718,Detergent,Grocery,Colgate,Sharma Traders,43.16,61.7,232,49,2023-08-30,2023-03-02,81
11719,Detergent,Beverages,Nestle,Gupta Wholesalers,327.99,397.81,177,26,2023-05-27,2023-02-24,27
11720,Rice,Grocery,Tata,Patel Suppliers,433.18,529.34,50,23,2023-09-11,2023-02-06,69
11721,Soap,Electronics,Britannia,Agarwal Mart,269.7,372.95,331,36,,2023-01-05,16
11722,Shampoo,Beverages,Haldiram,Patel Suppliers,323.65,426.2,239,43,2023-12-28,2023-01-17,67
11723,Rice,Beverages,Britannia,Sharma Traders,237.8,340.58,104,25,2023-09-12,2023-01-17,86
11724,Toothpaste,Personal Care,Britannia,Gupta Wholesalers,82.82,100.97,125,12,2023-08-16,2023-01-28,32
11725,Detergent,Electronics,Godrej,Sharma Traders,223.03,294.06,5,40,,2023-02-19,58
11726,Soap,Household,ITC,Gupta Wholesalers,406.16,605.2,78,19,,2023-02-05,53
11727,Shampoo,Personal Care,Parle,Sharma Traders,267.2,393.02,133,46,2023-04-19,2023-01-31,14
11728,Rice,FMCG,Colgate,Patel Suppliers,156.39,199.3,324,31,2023-10-29,2023-01-14,85
11729,Wheat Flour,Stationery,Parle,Agarwal Mart,276.36,375.69,159,30,,2023-02-18,74
11730,Milk,Grocery,Godrej,Patel Suppliers,277.75,344.34,143,30,2023-12-10,2023-02-01,58
11731,Milk,Stationery,Britannia,Agarwal Mart,414.1,482.16,134,35,,2023-01-20,14
11732,Rice,Personal Care,Colgate,Verma Distributors,182.17,202.87,176,15,2023-12-18,2023-01-20,49
11733,Chips,Stationery,Nestle,Verma Distributors,451.85,548.25,397,32,,2023-02-03,36
11734,Rice,FMCG,Amul,Patel Suppliers,247.07,307.16,39,16,2023-12-31,2023-01-05,26
11735,Notebook,Electronics,Colgate,Patel Suppliers,338.94,392.43,166,19,,2023-02-21,66
11736,Wheat Flour,Grocery,Dabur,Verma Distributors,374.17,416.44,11,49,2023-09-09,2023-03-01,68
11737,Wheat Flour,Personal Care,Parle,Sharma Traders,63.1,80.18,431,21,2023-11-02,2023-01-04,68
11738,Chips,Beverages,Dabur,Gupta Wholesalers,368.81,512.91,330,29,2023-06-02,2023-01-15,92
11739,Notebook,Personal Care,Tata,Verma Distributors,372.52,442.23,400,35,2023-12-05,2023-01-22,75
11740,Chips,Electronics,Haldiram,Agarwal Mart,247.79,342.52,86,45,,2023-01-30,64
11741,Notebook,Electronics,Parle,Patel Suppliers,459.95,642.7,52,38,,2023-02-22,84
11742,Soap,Household,Amul,Verma Distributors,128.09,143.59,146,10,,2023-03-02,12
11743,Detergent,Grocery,ITC,Agarwal Mart,292.26,333.15,211,20,2023-08-29,2023-01-25,76
11744,Detergent,Personal Care,Tata,Verma Distributors,358.3,515.0,389,37,2023-07-03,2023-02-02,17
11745,Rice,Household,Haldiram,Sharma Traders,109.48,135.52,62,35,,2023-02-14,18
11746,Chips,Household,Dabur,Gupta Wholesalers,309.14,358.15,276,28,,2023-02-18,76
11747,Rice,Grocery,Tata,Agarwal Mart,136.42,195.58,273,19,2023-12-07,2023-01-26,27
11748,Toothpaste,Electronics,Britannia,Agarwal Mart,220.27,290.08,37,49,,2023-01-04,75
11749,Shampoo,FMCG,Nestle,Patel Suppliers,270.55,392.59,228,46,2023-10-18,2023-01-05,6
11750,Wheat Flour,Grocery,Nestle,Verma Distributors,471.84,609.06,347,23,2023-08-16,2023-01-30,94
11751,Shampoo,FMCG,Parle,Sharma Traders,265.03,378.42,76,36,2023-07-22,2023-02-08,100
11752,Detergent,Electronics,Godrej,Sharma Traders,334.17,386.81,29,43,,2023-01-15,17
11753,Pen,Household,Nestle,Verma Distributors,257.2,349.84,200,20,,2023-01-30,52
11754,Shampoo,Grocery,Amul,Sharma Traders,263.68,302.88,299,25,2023-09-23,2023-01-19,74
11755,Shampoo,Beverages,Nestle,Patel Suppliers,87.36,108.68,463,35,2023-09-22,2023-01-18,7
11756,Shampoo,Household,Parle,Patel Suppliers,193.95,265.06,402,23,,2023-01-07,67
11757,Milk,Grocery,Amul,Patel Suppliers,245.02,296.77,376,43,2023-02-04,2023-02-15,26
11758,Milk,Household,Dabur,Agarwal Mart,204.72,261.94,411,45,,2023-01-11,37
11759,Wheat Flour,Beverages,Dabur,Sharma Traders,346.0,418.02,391,22,2023-09-12,2023-02-20,10
11760,Wheat Flour,Beverages,Haldiram,Patel Suppliers,114.45,161.55,131,46,2023-10-15,2023-01-09,56
11761,Detergent,Personal Care,Amul,Patel Suppliers,228.56,328.32,74,36,2023-10-12,2023-01-28,5
11762,Toothpaste,Stationery,ITC,Sharma Traders,197.04,233.02,131,25,,2023-01-19,33
11763,Soap,Household,Parle,Agarwal Mart,16.23,21.11,382,44,,2023-01-09,85
11764,Milk,Beverages,Nestle,Agarwal Mart,177.71,230.43,408,29,2023-07-01,2023-02-09,54
11765,Notebook,Stationery,Colgate,Gupta Wholesalers,326.8,482.32,62,40,,2023-01-31,86
11766,Wheat Flour,Household,Britannia,Sharma Traders,490.54,591.82,460,44,,2023-02-04,64
11767,Soap,FMCG,Dabur,Patel Suppliers,78.93,104.72,366,33,2023-09-06,2023-02-01,80
11768,Pen,Stationery,Nestle,Sharma Traders,109.5,151.29,96,12,,2023-02-28,17
11769,Notebook,Beverages,Tata,Verma Distributors,418.35,534.61,271,26,2023-09-04,2023-02-15,93
11770,Rice,Personal Care,Godrej,Agarwal Mart,274.9,348.23,16,46,2023-12-26,2023-01-08,61
11771,Toothpaste,FMCG,Dabur,Agarwal Mart,484.43,658.32,62,23,2023-05-09,2023-01-07,16
11772,Soap,Household,ITC,Verma Distributors,171.77,250.73,332,39,,2023-02-15,19
11773,Shampoo,Electronics,Godrej,Patel Suppliers,123.95,149.01,11,29,,2023-01-19,82
11774,Shampoo,FMCG,Godrej,Patel Suppliers,173.8,224.41,44,15,2023-06-07,2023-01-25,44
11775,Soap,Household,Tata,Patel Suppliers,414.23,575.68,120,41,,2023-03-01,68
11776,Milk,Beverages,Tata,Gupta Wholesalers,384.33,454.8,279,22,2023-03-29,2023-02-03,25
11777,Soap,Stationery,Nestle,Patel Suppliers,469.86,531.11,197,16,,2023-01-14,76
11778,Chips,Beverages,Nestle,Patel Suppliers,193.6,218.82,315,29,2023-08-28,2023-03-02,57
11779,Wheat Flour,Personal Care,Britannia,Sharma Traders,261.57,349.91,18,48,2023-06-18,2023-01-30,10
11780,Wheat Flour,Beverages,Haldiram,Patel Suppliers,32.5,44.13,286,28,2023-04-04,2023-02-22,43
11781,Milk,Beverages,Parle,Sharma Traders,13.26,14.96,364,37,2023-07-19,2023-01-16,70
11782,Milk,Personal Care,Parle,Sharma Traders,328.59,492.09,28,32,2023-08-30,2023-01-17,94
11783,Detergent,Beverages,Dabur,Patel Suppliers,200.12,261.8,129,25,2023-05-27,2023-02-07,67
11784,Detergent,Grocery,ITC,Patel Suppliers,307.38,415.65,408,37,2023-02-02,2023-01-31,89
11785,Notebook,Grocery,Godrej,Agarwal Mart,346.12,406.42,394,50,2023-08-08,2023-02-14,77
11786,Rice,FMCG,Haldiram,Patel Suppliers,170.31,237.77,450,46,2023-02-22,2023-01-08,65
11787,Chips,Electronics,Colgate,Verma Distributors,343.08,506.47,370,42,,2023-01-16,56
11788,Notebook,Electronics,Godrej,Patel Suppliers,375.48,516.02,104,21,,2023-02-19,48
11789,Detergent,FMCG,Tata,Gupta Wholesalers,370.13,445.64,87,25,2023-12-14,2023-01-17,41
11790,Milk,FMCG,Dabur,Sharma Traders,122.22,138.55,90,35,2023-03-18,2023-01-13,98
11791,Shampoo,Personal Care,Godrej,Sharma Traders,272.03,344.76,358,23,2023-03-27,2023-01-04,96
11792,Toothpaste,Beverages,Tata,Agarwal Mart,323.32,447.02,381,34,2023-05-13,2023-01-17,72
11793,Soap,Stationery,Haldiram,Gupta Wholesalers,156.48,196.2,441,50,,2023-02-22,21
11794,Shampoo,Electronics,Parle,Gupta Wholesalers,391.01,445.71,122,38,,2023-02-15,79
11795,Pen,Stationery,Dabur,Sharma Traders,480.94,582.37,281,14,,2023-01-05,100
11796,Notebook,Household,Tata,Sharma Traders,350.76,420.56,198,50,,2023-01-20,24
11797,Chips,Grocery,Haldiram,Verma Distributors,137.3,191.18,36,42,2023-04-03,2023-03-01,72
11798,Milk,Household,Godrej,Sharma Traders,208.65,281.18,95,48,,2023-01-22,57
11799,Detergent,FMCG,ITC,Gupta Wholesalers,431.72,630.6,16,24,2023-08-15,2023-02-22,92
11800,Milk,Personal Care,ITC,Sharma Traders,385.13,458.18,181,13,2023-03-16,2023-01-15,100
11801,Soap,Personal Care,Colgate,Agarwal Mart,204.64,272.81,285,41,2023-10-22,2023-01-19,44
11802,Pen,FMCG,Haldiram,Sharma Traders,429.08,640.15,249,50,2023-07-30,2023-02-21,85
11803,Chips,Electronics,Haldiram,Sharma Traders,46.48,60.51,303,47,,2023-02-07,36
11804,Shampoo,FMCG,Tata,Gupta Wholesalers,335.98,449.84,175,18,2023-05-06,2023-02-05,25
11805,Toothpaste,Grocery,ITC,Patel Suppliers,123.92,153.49,377,21,2023-06-09,2023-02-08,12
11806,Milk,Personal Care,Britannia,Agarwal Mart,58.91,83.57,181,50,2023-08-06,2023-02-04,83
11807,Milk,FMCG,Colgate,Sharma Traders,53.68,69.77,415,40,2023-12-14,2023-02-28,60
11808,Pen,Grocery,ITC,Patel Suppliers,296.36,393.79,258,46,2023-04-23,2023-02-24,31
11809,Shampoo,Beverages,Britannia,Agarwal Mart,126.85,143.6,135,26,2023-08-12,2023-02-05,58
11810,Toothpaste,Personal Care,Haldiram,Gupta Wholesalers,29.22,39.22,6,34,2023-06-08,2023-01-03,8
11811,Milk,Stationery,Britannia,Verma Distributors,230.27,343.14,262,11,,2023-01-18,26
11812,Shampoo,Stationery,Nestle,Agarwal Mart,393.74,501.5,225,47,,2023-01-30,61
11813,Rice,Household,Amul,Agarwal Mart,410.12,549.39,94,30,,2023-02-09,98
11814,Shampoo,FMCG,Colgate,Patel Suppliers,439.92,485.82,216,43,2023-06-16,2023-02-02,17
11815,Pen,FMCG,Amul,Gupta Wholesalers,260.17,333.35,212,39,2023-04-20,2023-02-26,34
11816,Detergent,Household,Dabur,Patel Suppliers,228.5,303.07,30,13,,2023-01-25,85
11817,Soap,Electronics,Amul,Agarwal Mart,157.62,191.62,78,37,,2023-01-26,9
11818,Chips,Personal Care,Nestle,Agarwal Mart,206.54,297.18,222,29,2023-12-19,2023-01-28,41
11819,Chips,Grocery,Dabur,Gupta Wholesalers,195.14,251.25,132,24,2023-05-03,2023-02-02,57
11820,Notebook,Grocery,Dabur,Gupta Wholesalers,426.61,575.72,52,16,2023-02-18,2023-01-14,65
11821,Toothpaste,Electronics,Tata,Patel Suppliers,450.42,526.24,247,37,,2023-01-20,75
11822,Detergent,Beverages,Parle,Sharma Traders,478.67,567.17,339,15,2023-08-29,2023-02-20,98
11823,Soap,Electronics,Tata,Sharma Traders,201.56,225.82,365,23,,2023-02-17,74
11824,Milk,Personal Care,Haldiram,Sharma Traders,356.79,507.53,141,39,2023-10-27,2023-02-16,90
11825,Toothpaste,Electronics,Britannia,Sharma Traders,174.7,242.31,219,42,,2023-02-01,57
11826,Toothpaste,Household,Tata,Agarwal Mart,101.07,137.06,241,17,,2023-02-26,99
11827,Detergent,Grocery,Amul,Sharma Traders,362.64,448.41,20,42,2023-08-31,2023-01-29,37
11828,Shampoo,Beverages,Haldiram,Verma Distributors,467.06,680.43,61,21,2023-11-17,2023-01-03,8
11829,Wheat Flour,Household,Parle,Gupta Wholesalers,459.47,614.63,245,34,,2023-02-12,66
11830,Pen,Personal Care,Dabur,Verma Distributors,72.58,89.58,498,20,2023-06-10,2023-01-28,78
11831,Soap,Grocery,Tata,Verma Distributors,374.96,536.35,226,28,2023-06-05,2023-02-23,51
11832,Milk,Electronics,Colgate,Gupta Wholesalers,111.11,125.33,59,19,,2023-02-22,37
11833,Shampoo,Personal Care,Haldiram,Patel Suppliers,51.2,71.92,415,40,2023-06-20,2023-01-09,69
11834,Detergent,Beverages,Parle,Verma Distributors,441.66,582.03,364,45,2023-11-16,2023-02-21,7
11835,Wheat Flour,Personal Care,Dabur,Gupta Wholesalers,93.73,110.8,211,21,2023-07-24,2023-01-09,86
11836,Wheat Flour,Personal Care,ITC,Patel Suppliers,46.23,52.82,183,45,2023-12-02,2023-01-02,90
11837,Soap,Household,Godrej,Patel Suppliers,262.69,303.86,255,24,,2023-01-18,89
11838,Notebook,Stationery,ITC,Patel Suppliers,281.97,337.65,5,50,,2023-01-08,45
11839,Soap,Grocery,Parle,Gupta Wholesalers,278.56,373.9,31,12,2023-05-04,2023-01-16,65
11840,Detergent,Electronics,Colgate,Sharma Traders,106.15,123.36,72,25,,2023-01-07,17
11841,Rice,Personal Care,Dabur,Verma Distributors,166.97,225.31,133,43,2023-04-15,2023-01-10,77
11842,Shampoo,Electronics,Parle,Gupta Wholesalers,383.68,476.12,267,25,,2023-02-02,27
11843,Toothpaste,FMCG,Britannia,Agarwal Mart,426.34,487.51,263,18,2023-12-08,2023-02-20,58
11844,Milk,Stationery,Nestle,Patel Suppliers,251.35,367.86,210,46,,2023-01-22,49
11845,Toothpaste,Household,Parle,Sharma Traders,65.34,96.24,434,14,,2023-01-18,67
11846,Pen,Grocery,Dabur,Sharma Traders,113.91,134.29,250,41,2023-05-11,2023-02-02,62
11847,Toothpaste,FMCG,Amul,Sharma Traders,313.44,433.07,357,36,2023-02-06,2023-01-26,36
11848,Toothpaste,Stationery,Dabur,Gupta Wholesalers,294.27,410.6,266,38,,2023-01-22,15
11849,Shampoo,Personal Care,Amul,Sharma Traders,89.2,129.75,265,10,2023-12-24,2023-02-19,99
11850,Soap,Household,Godrej,Gupta Wholesalers,81.13,103.89,116,25,,2023-01-13,20
11851,Toothpaste,Personal Care,Dabur,Gupta Wholesalers,227.61,338.73,360,41,2023-04-22,2023-02-22,20
11852,Shampoo,FMCG,Nestle,Sharma Traders,43.73,64.36,369,43,2023-10-18,2023-02-16,25
11853,Detergent,Electronics,Parle,Agarwal Mart,55.99,75.9,468,19,,2023-01-23,86
11854,Notebook,Grocery,ITC,Patel Suppliers,321.17,419.88,422,35,2023-11-30,2023-03-02,47
11855,Soap,Household,Nestle,Agarwal Mart,402.17,479.2,2,12,,2023-01-11,87
11856,Detergent,Electronics,Parle,Patel Suppliers,284.5,343.15,94,50,,2023-02-16,78
11857,Shampoo,Grocery,Tata,Verma Distributors,380.24,505.43,489,33,2023-06-10,2023-01-16,30
11858,Notebook,Grocery,Haldiram,Sharma Traders,41.89,49.96,131,31,2023-11-07,2023-02-09,58
11859,Shampoo,Grocery,Colgate,Sharma Traders,74.79,88.99,346,27,2023-12-17,2023-02-04,51
11860,Chips,Grocery,Haldiram,Gupta Wholesalers,407.81,518.3,368,24,2023-02-22,2023-02-27,67
11861,Chips,Beverages,Britannia,Verma Distributors,111.77,160.87,3,33,2023-03-08,2023-01-04,61
11862,Wheat Flour,Household,Nestle,Patel Suppliers,359.86,503.71,214,22,,2023-02-14,94
11863,Soap,Household,Tata,Patel Suppliers,356.93,405.24,313,42,,2023-01-19,41
11864,Notebook,Household,ITC,Patel Suppliers,302.28,362.92,205,23,,2023-01-23,26
11865,Notebook,FMCG,ITC,Sharma Traders,74.24,111.25,372,17,2023-04-26,2023-01-05,68
11866,Rice,Beverages,Haldiram,Agarwal Mart,264.71,363.4,462,35,2023-09-27,2023-01-12,39
11867,Toothpaste,Personal Care,Amul,Verma Distributors,480.56,690.2,5,23,2023-07-12,2023-01-20,83
11868,Toothpaste,FMCG,Amul,Agarwal Mart,260.36,335.95,282,27,2023-07-02,2023-02-21,26
11869,Notebook,Household,Nestle,Gupta Wholesalers,493.68,718.33,118,43,,2023-01-20,97
11870,Wheat Flour,Personal Care,Amul,Patel Suppliers,12.91,15.72,55,11,2023-06-17,2023-02-05,96
11871,Soap,FMCG,ITC,Patel Suppliers,211.45,253.16,428,44,2023-08-06,2023-02-20,55
11872,Notebook,Household,Tata,Agarwal Mart,76.89,96.81,414,24,,2023-02-24,29
11873,Detergent,Personal Care,Tata,Sharma Traders,181.03,201.61,377,49,2023-08-07,2023-02-13,89
11874,Pen,Personal Care,Nestle,Agarwal Mart,203.11,230.53,437,25,2023-05-12,2023-02-16,12
11875,Rice,Beverages,Tata,Agarwal Mart,252.94,343.98,350,31,2023-11-26,2023-01-04,24
11876,Detergent,Stationery,Tata,Gupta Wholesalers,292.89,397.05,50,21,,2023-02-20,89
11877,Pen,Stationery,Amul,Patel Suppliers,302.19,387.42,67,45,,2023-02-15,21
11878,Detergent,Stationery,Parle,Sharma Traders,326.51,446.44,279,41,,2023-01-10,100
11879,Shampoo,Electronics,Haldiram,Verma Distributors,465.54,637.81,46,22,,2023-03-01,57
11880,Milk,Stationery,Colgate,Agarwal Mart,380.73,422.69,491,14,,2023-01-20,64
11881,Rice,Electronics,Parle,Verma Distributors,143.41,186.93,189,26,,2023-02-23,81
11882,Shampoo,FMCG,Parle,Patel Suppliers,275.2,377.9,30,18,2023-06-13,2023-02-07,9
11883,Toothpaste,Personal Care,Haldiram,Verma Distributors,17.48,22.51,265,16,2023-03-11,2023-02-17,49
11884,Detergent,Electronics,Haldiram,Gupta Wholesalers,358.02,495.52,330,17,,2023-01-19,16
11885,Notebook,Stationery,Godrej,Agarwal Mart,182.37,244.44,166,25,,2023-01-28,60
11886,Toothpaste,Personal Care,Godrej,Gupta Wholesalers,75.13,109.82,192,33,2023-04-25,2023-01-03,48
11887,Notebook,Beverages,ITC,Verma Distributors,132.69,190.83,46,41,2023-10-30,2023-01-09,66
11888,Rice,Household,Godrej,Agarwal Mart,262.47,378.93,185,17,,2023-01-21,45
11889,Pen,FMCG,Amul,Agarwal Mart,286.77,392.81,325,43,2023-05-21,2023-02-07,43
11890,Soap,Electronics,Nestle,Agarwal Mart,484.63,712.67,403,32,,2023-02-21,97
11891,Shampoo,Electronics,Amul,Patel Suppliers,134.9,190.66,96,37,,2023-01-29,15
11892,Detergent,Stationery,ITC,Gupta Wholesalers,362.2,474.43,320,29,,2023-01-18,94
11893,Detergent,Beverages,Colgate,Gupta Wholesalers,41.86,48.64,145,49,2023-12-06,2023-02-03,93
11894,Rice,Household,Amul,Agarwal Mart,10.59,13.77,170,28,,2023-01-06,14
11895,Notebook,Grocery,Nestle,Agarwal Mart,105.22,124.82,23,21,2023-02-28,2023-02-27,74
11896,Chips,Electronics,Parle,Patel Suppliers,59.12,75.45,103,25,,2023-02-27,41
11897,Wheat Flour,Beverages,Tata,Agarwal Mart,229.24,295.08,331,23,2023-05-29,2023-02-20,56
11898,Pen,Grocery,Haldiram,Patel Suppliers,242.87,286.77,23,24,2023-08-03,2023-01-12,32
11899,Chips,Grocery,Britannia,Verma Distributors,48.1,66.94,328,14,2023-09-01,2023-02-28,72
11900,Milk,FMCG,Parle,Patel Suppliers,107.85,139.14,395,20,2023-11-05,2023-02-12,7
11901,Pen,Electronics,Haldiram,Verma Distributors,192.82,241.55,77,35,,2023-03-01,17
11902,Pen,FMCG,ITC,Patel Suppliers,163.64,214.64,68,31,2023-08-01,2023-02-06,53
11903,Notebook,Grocery,Dabur,Sharma Traders,211.51,311.36,462,24,2023-11-27,2023-01-02,48
11904,Chips,Stationery,Colgate,Patel Suppliers,101.89,143.96,320,25,,2023-02-09,63
11905,Chips,Personal Care,ITC,Sharma Traders,156.68,188.34,71,38,2023-05-31,2023-01-15,59
11906,Rice,Beverages,Dabur,Agarwal Mart,354.48,454.34,193,27,2023-08-23,2023-01-08,46
11907,Soap,Personal Care,Parle,Gupta Wholesalers,448.04,495.92,359,29,2023-10-30,2023-02-20,89
11908,Notebook,Electronics,Amul,Agarwal Mart,347.8,435.91,343,37,,2023-02-07,25
11909,Notebook,Household,Britannia,Sharma Traders,343.08,511.69,454,17,,2023-01-05,19
11910,Chips,FMCG,Dabur,Gupta Wholesalers,58.6,74.62,308,27,2023-09-17,2023-02-19,25
11911,Pen,FMCG,Amul,Gupta Wholesalers,278.58,370.47,76,38,2023-05-27,2023-02-21,62
11912,Shampoo,Grocery,Britannia,Gupta Wholesalers,325.41,359.67,186,49,2023-03-10,2023-02-15,40
11913,Toothpaste,Electronics,Amul,Verma Distributors,299.75,363.63,405,13,,2023-01-14,58
11914,Detergent,FMCG,Nestle,Verma Distributors,459.56,647.04,500,40,2023-10-31,2023-02-08,72
11915,Shampoo,Household,Britannia,Verma Distributors,322.33,369.8,118,12,,2023-02-10,76
11916,Milk,Stationery,Dabur,Patel Suppliers,410.25,481.69,260,31,,2023-01-25,78
11917,Detergent,Electronics,Haldiram,Agarwal Mart,476.56,549.78,4,20,,2023-01-07,71
11918,Toothpaste,Stationery,Amul,Gupta Wholesalers,175.44,249.64,2,36,,2023-02-13,98
11919,Soap,Personal Care,Colgate,Gupta Wholesalers,448.42,583.61,351,48,2023-07-17,2023-02-21,20
11920,Soap,Beverages,Haldiram,Sharma Traders,280.97,329.26,333,44,2023-02-25,2023-02-19,14
11921,Chips,Household,Britannia,Agarwal Mart,172.31,255.65,322,35,,2023-02-09,74
11922,Shampoo,Household,Haldiram,Sharma Traders,14.41,20.63,44,21,,2023-01-08,12
11923,Milk,Stationery,Godrej,Agarwal Mart,94.14,133.88,201,23,,2023-02-03,48
11924,Rice,Personal Care,Godrej,Verma Distributors,430.08,523.53,410,24,2023-02-24,2023-01-15,57
11925,Pen,Household,Colgate,Agarwal Mart,72.52,97.54,486,20,,2023-01-31,29
11926,Shampoo,Electronics,Nestle,Gupta Wholesalers,154.31,205.62,309,18,,2023-02-18,78
11927,Notebook,Grocery,Colgate,Patel Suppliers,313.26,356.22,417,21,2023-07-23,2023-02-07,22
11928,Detergent,Stationery,Dabur,Patel Suppliers,138.78,198.71,26,41,,2023-02-10,78
11929,Shampoo,FMCG,Britannia,Patel Suppliers,204.69,274.6,248,22,2023-07-09,2023-02-14,60
11930,Detergent,Electronics,Godrej,Verma Distributors,482.08,620.99,129,42,,2023-02-12,97
11931,Detergent,FMCG,Nestle,Gupta Wholesalers,327.44,459.64,232,26,2023-07-26,2023-01-25,19
11932,Pen,Personal Care,Amul,Agarwal Mart,148.76,173.04,224,34,2023-11-29,2023-01-17,42
11933,Rice,FMCG,Nestle,Patel Suppliers,52.63,72.95,300,39,2023-09-30,2023-01-13,36
11934,Toothpaste,Electronics,Parle,Agarwal Mart,370.07,424.89,286,26,,2023-02-05,19
11935,Soap,FMCG,Nestle,Agarwal Mart,495.65,655.55,340,22,2023-04-30,2023-01-10,97
11936,Milk,Grocery,Dabur,Agarwal Mart,422.36,624.8,203,12,2023-03-15,2023-01-05,91
11937,Milk,Electronics,Amul,Agarwal Mart,255.34,364.7,123,36,,2023-01-20,64
11938,Rice,FMCG,Amul,Patel Suppliers,139.84,175.66,139,15,2023-08-09,2023-02-17,48
11939,Pen,Grocery,ITC,Agarwal Mart,370.77,480.19,249,29,2023-03-15,2023-01-14,79
11940,Detergent,Household,Nestle,Verma Distributors,109.1,128.95,435,25,,2023-02-09,95
11941,Milk,Electronics,ITC,Verma Distributors,396.39,532.03,24,49,,2023-02-13,45
11942,Detergent,Grocery,Dabur,Gupta Wholesalers,278.29,343.77,329,11,2023-07-06,2023-02-04,51
11943,Chips,Beverages,Britannia,Sharma Traders,306.27,367.21,20,38,2023-06-13,2023-01-15,93
11944,Soap,Electronics,ITC,Verma Distributors,452.54,539.52,477,48,,2023-01-13,84
11945,Notebook,Beverages,Amul,Sharma Traders,360.5,482.31,160,19,2023-09-20,2023-01-02,30
11946,Pen,Beverages,Haldiram,Sharma Traders,439.37,588.22,81,16,2023-08-20,2023-02-10,57
11947,Milk,Grocery,Dabur,Patel Suppliers,408.63,521.9,107,42,2023-10-01,2023-02-26,83
11948,Pen,Grocery,Haldiram,Verma Distributors,201.64,230.38,68,28,2023-05-20,2023-01-26,54
11949,Chips,Stationery,Britannia,Agarwal Mart,400.55,524.78,55,31,,2023-02-02,30
11950,Rice,Beverages,Britannia,Sharma Traders,461.69,675.06,252,11,2023-12-01,2023-01-15,73
11951,Milk,Stationery,Godrej,Verma Distributors,395.39,490.96,50,28,,2023-01-19,52
11952,Pen,Beverages,Nestle,Agarwal Mart,270.16,310.54,36,48,2023-09-17,2023-01-22,15
11953,Soap,Grocery,ITC,Sharma Traders,142.73,207.57,467,21,2023-04-14,2023-03-01,47
11954,Wheat Flour,Beverages,Britannia,Gupta Wholesalers,239.93,348.26,453,11,2023-04-14,2023-02-13,39
11955,Notebook,Stationery,Godrej,Verma Distributors,327.56,458.54,452,30,,2023-02-10,62
11956,Shampoo,Household,Britannia,Sharma Traders,25.8,36.85,86,32,,2023-02-01,93
11957,Pen,FMCG,Godrej,Gupta Wholesalers,215.54,275.74,124,15,2023-08-16,2023-03-02,16
11958,Chips,Household,Dabur,Verma Distributors,173.9,251.2,293,22,,2023-02-23,19
11959,Notebook,Stationery,Britannia,Patel Suppliers,297.1,362.04,318,28,,2023-01-13,68
