Item ID,Item Name,Category,Brand,Supplier Name,Purchase Price,Selling Price,Stock Quantity,Reorder Level,Expiry Date,Last Restocked Date,Sales Per Month
16893,Soap,Household,Amul,Verma Distributors,407.86,541.86,60,13,2024-02-21,2023-02-08,71
8273,Soap,Fmcg,Godrej,Patel Suppliers,31.46,36.73,164,14,2023-10-15,2023-02-18,92
15608,Rice,Personal Care,Tata,Verma Distributors,185.54,210.11,386,49,2023-05-31,2023-01-05,96
13819,Rice,Stationery,Itc,Verma Distributors,349.4,452.99,141,32,2024-02-21,2023-01-08,19
5654,Shampoo,Grocery,Godrej,Gupta Wholesalers,338.6,498.94,476,15,2023-03-30,2023-02-10,43
14782,Notebook,Beverages,Haldiram,Gupta Wholesalers,276.49,371.8,147,17,2023-09-26,2023-01-19,44
6246,Soap,Fmcg,Nestle,Gupta Wholesalers,136.54,184.48,28,22,2023-09-06,2023-01-18,12
15594,Soap,Electronics,Nestle,Patel Suppliers,288.81,348.5,301,23,2024-02-21,2023-02-15,24
5573,Notebook,Household,Colgate,Verma Distributors,145.3,176.17,60,47,2024-02-21,2023-03-01,47
4319,Rice,Grocery,Haldiram,Agarwal Mart,85.92,124.0,207,15,2023-05-05,2023-01-24,90
50,Rice,Electronics,Parle,Sharma Traders,77.03,86.57,359,30,2024-02-21,2023-01-12,32
9493,Rice,Fmcg,Nestle,Sharma Traders,154.67,197.67,451,26,2023-07-08,2023-02-06,91
8172,Pen,Beverages,Haldiram,Verma Distributors,169.73,188.63,117,48,2023-12-31,2023-01-10,65
6625,Wheat Flour,Personal Care,Parle,Patel Suppliers,54.69,74.8,370,37,2023-12-18,2023-02-22,44
6632,Rice,Fmcg,Colgate,Patel Suppliers,122.71,175.83,200,10,2023-10-25,2023-01-05,34
4161,Notebook,Personal Care,Nestle,Verma Distributors,300.38,330.71,64,28,2023-08-14,2023-01-08,54
8654,Chips,Grocery,Amul,Verma Distributors,195.19,288.62,182,22,2023-04-29,2023-02-21,47
7104,Detergent,Fmcg,Colgate,Verma Distributors,263.17,330.9,17,32,2024-01-01,2023-02-13,12
1304,Shampoo,Household,Colgate,Agarwal Mart,285.61,424.8,123,43,2024-02-21,2023-01-22,44
18987,Pen,Electronics,Dabur,Gupta Wholesalers,198.88,261.1,106,34,2024-02-21,2023-01-07,37
17337,Notebook,Electronics,Britannia,Verma Distributors,213.69,317.46,167,40,2024-02-21,2023-02-26,69
16184,Soap,Fmcg,Itc,Gupta Wholesalers,201.8,229.95,249,12,2023-11-01,2023-02-02,100
17142,Milk,Personal Care,Britannia,Verma Distributors,362.35,432.6,246,45,2023-02-05,2023-03-02,99
9255,Soap,Electronics,Dabur,Patel Suppliers,103.27,128.45,384,16,2024-02-21,2023-03-01,50
19314,Detergent,Grocery,Itc,Gupta Wholesalers,347.06,457.56,420,37,2023-11-21,2023-02-07,17
6292,Pen,Electronics,Haldiram,Agarwal Mart,316.24,362.97,70,26,2024-02-21,2023-02-07,17
16052,Notebook,Fmcg,Haldiram,Agarwal Mart,170.56,188.71,356,10,2023-11-10,2023-01-28,11
15497,Soap,Household,Amul,Verma Distributors,33.67,49.29,37,43,2024-02-21,2023-01-22,99
427,Chips,Electronics,Itc,Sharma Traders,417.02,542.39,428,30,2024-02-21,2023-02-10,22
16825,Toothpaste,Beverages,Nestle,Patel Suppliers,250.07,298.93,490,50,2023-10-22,2023-01-18,7
9223,Pen,Grocery,Tata,Gupta Wholesalers,240.68,307.5,90,43,2023-07-09,2023-01-26,65
7661,Pen,Household,Godrej,Verma Distributors,252.0,304.32,12,30,2024-02-21,2023-01-28,57
16754,Toothpaste,Stationery,Godrej,Patel Suppliers,318.95,443.41,324,39,2024-02-21,2023-02-13,23
14317,Detergent,Beverages,Colgate,Sharma Traders,126.84,165.59,219,37,2023-10-04,2023-02-03,84
4374,Detergent,Beverages,Parle,Sharma Traders,167.04,205.34,368,39,2023-05-19,2023-01-29,79
14251,Notebook,Household,Amul,Verma Distributors,453.95,567.01,282,46,2024-02-21,2023-01-29,77
15474,Notebook,Grocery,Nestle,Patel Suppliers,67.65,99.24,203,22,2023-11-22,2023-01-24,69
18674,Milk,Grocery,Godrej,Gupta Wholesalers,322.3,462.66,444,43,2023-04-09,2023-02-15,58
8687,Pen,Personal Care,Tata,Patel Suppliers,156.81,234.02,418,45,2023-10-24,2023-02-23,15
14261,Milk,Fmcg,Britannia,Patel Suppliers,28.72,35.74,308,10,2023-12-05,2023-02-02,97
17984,Soap,Household,Nestle,Sharma Traders,247.58,341.63,98,46,2024-02-21,2023-02-26,39
10539,Milk,Fmcg,Dabur,Agarwal Mart,356.47,490.43,469,42,2023-05-18,2023-01-17,66
19926,Rice,Electronics,Parle,Patel Suppliers,439.22,484.03,458,14,2024-02-21,2023-02-23,85
3959,Notebook,Beverages,Tata,Gupta Wholesalers,52.56,58.12,156,15,2024-01-01,2023-01-02,30
6734,Milk,Beverages,Haldiram,Gupta Wholesalers,93.39,110.79,27,31,2023-11-11,2023-02-15,98
11430,Milk,Stationery,Colgate,Verma Distributors,253.78,302.1,118,22,2024-02-21,2023-01-25,72
15151,Pen,Household,Haldiram,Verma Distributors,427.78,501.05,15,11,2024-02-21,2023-01-13,25
9661,Toothpaste,Grocery,Parle,Agarwal Mart,470.89,702.0,284,11,2023-03-30,2023-01-11,83
55,Milk,Personal Care,Itc,Verma Distributors,478.57,567.65,285,24,2023-04-29,2023-01-07,90
8252,Pen,Beverages,Colgate,Agarwal Mart,402.97,564.45,268,18,2023-12-17,2023-02-06,89
18524,Toothpaste,Personal Care,Tata,Agarwal Mart,101.67,124.53,483,38,2023-05-20,2023-02-22,19
19970,Milk,Household,Haldiram,Verma Distributors,12.77,18.26,458,32,2024-02-21,2023-02-12,78
14953,Milk,Grocery,Britannia,Patel Suppliers,12.71,17.28,193,39,2023-07-10,2023-01-04,21
402,Pen,Household,Itc,Agarwal Mart,278.01,327.95,480,35,2024-02-21,2023-01-16,55
4990,Chips,Personal Care,Haldiram,Patel Suppliers,349.27,464.48,134,42,2023-09-06,2023-01-20,97
13474,Shampoo,Fmcg,Colgate,Gupta Wholesalers,230.35,287.57,408,46,2023-05-07,2023-01-04,20
3078,Notebook,Electronics,Godrej,Verma Distributors,487.57,625.24,415,40,2024-02-21,2023-01-06,35
5961,Wheat Flour,Grocery,Godrej,Gupta Wholesalers,239.35,326.15,7,18,2023-12-04,2023-02-23,69
12800,Pen,Electronics,Godrej,Verma Distributors,341.28,441.83,167,42,2024-02-21,2023-02-02,73
19538,Toothpaste,Fmcg,Parle,Sharma Traders,479.02,559.96,43,19,2023-11-09,2023-01-31,64
3430,Wheat Flour,Grocery,Colgate,Sharma Traders,452.99,560.87,124,45,2023-08-13,2023-01-30,30
14375,Wheat Flour,Grocery,Amul,Patel Suppliers,75.94,105.31,398,19,2023-09-05,2023-02-20,94
4439,Shampoo,Fmcg,Colgate,Gupta Wholesalers,238.91,335.61,278,25,2023-10-04,2023-02-23,94
18597,Notebook,Fmcg,Godrej,Agarwal Mart,134.4,184.27,169,38,2023-04-14,2023-02-19,66
11083,Shampoo,Fmcg,Parle,Verma Distributors,412.32,523.85,368,22,2023-07-01,2023-01-17,45
1723,Pen,Fmcg,Nestle,Agarwal Mart,344.87,444.59,479,20,2023-03-28,2023-01-10,71
9232,Pen,Beverages,Parle,Agarwal Mart,292.2,416.01,293,47,2023-04-29,2023-01-05,68
665,Wheat Flour,Beverages,Britannia,Patel Suppliers,240.1,331.13,367,37,2023-12-28,2023-01-25,58
16496,Milk,Household,Godrej,Agarwal Mart,237.08,292.18,424,40,2024-02-21,2023-01-13,24
14923,Chips,Fmcg,Dabur,Patel Suppliers,242.03,362.34,465,41,2023-03-27,2023-02-12,49
13577,Notebook,Fmcg,Dabur,Gupta Wholesalers,64.98,73.41,20,30,2023-12-21,2023-02-02,18
7345,Rice,Grocery,Amul,Agarwal Mart,67.74,92.87,35,48,2023-05-05,2023-02-01,28
18866,Pen,Household,Dabur,Patel Suppliers,318.85,423.89,297,28,2024-02-21,2023-01-22,37
5810,Toothpaste,Beverages,Colgate,Agarwal Mart,365.28,496.36,326,23,2023-05-28,2023-02-18,28
18364,Milk,Grocery,Nestle,Gupta Wholesalers,228.63,332.01,246,45,2023-05-07,2023-01-11,6
16789,Pen,Grocery,Amul,Sharma Traders,237.87,337.91,398,31,2023-06-26,2023-02-06,15
4848,Notebook,Grocery,Itc,Agarwal Mart,211.12,301.22,121,33,2023-03-02,2023-01-13,96
5567,Soap,Personal Care,Dabur,Verma Distributors,363.6,492.86,394,21,2023-04-22,2023-01-27,71
16338,Chips,Fmcg,Godrej,Patel Suppliers,128.61,170.49,362,12,2023-09-04,2023-01-18,95
15209,Milk,Electronics,Itc,Agarwal Mart,493.18,693.51,305,15,2024-02-21,2023-01-10,68
12065,Detergent,Fmcg,Godrej,Patel Suppliers,323.45,413.66,200,19,2023-02-11,2023-01-21,86
9677,Milk,Personal Care,Tata,Patel Suppliers,354.92,484.74,85,28,2023-09-24,2023-01-25,34
8426,Notebook,Beverages,Godrej,Verma Distributors,128.33,172.69,258,23,2023-12-22,2023-01-15,26
19280,Shampoo,Grocery,Dabur,Gupta Wholesalers,371.41,502.82,295,46,2023-09-01,2023-02-15,29
7018,Pen,Grocery,Colgate,Sharma Traders,211.77,233.08,116,29,2023-10-06,2023-03-01,78
7677,Toothpaste,Household,Haldiram,Gupta Wholesalers,484.58,551.35,485,11,2024-02-21,2023-01-04,66
8239,Toothpaste,Personal Care,Britannia,Patel Suppliers,399.15,508.28,363,34,2023-10-31,2023-01-13,73
10019,Wheat Flour,Stationery,Parle,Sharma Traders,363.09,424.67,120,47,2024-02-21,2023-01-10,54
18276,Milk,Stationery,Britannia,Verma Distributors,360.96,489.21,398,17,2024-02-21,2023-01-24,83
609,Rice,Household,Haldiram,Agarwal Mart,407.85,595.4,303,21,2024-02-21,2023-01-17,31
4703,Chips,Grocery,Amul,Sharma Traders,11.26,15.09,360,21,2023-06-03,2023-01-28,50
16951,Toothpaste,Beverages,Tata,Agarwal Mart,434.31,584.74,343,24,2023-06-05,2023-01-11,83
20,Rice,Fmcg,Amul,Agarwal Mart,338.28,381.71,152,30,2023-08-07,2023-01-17,48
16109,Pen,Personal Care,Colgate,Verma Distributors,454.98,666.5,47,27,2023-11-24,2023-02-26,6
8716,Soap,Beverages,Dabur,Verma Distributors,224.0,308.71,213,22,2023-02-22,2023-01-06,12
7746,Wheat Flour,Electronics,Godrej,Patel Suppliers,219.2,322.15,293,47,2024-02-21,2023-01-28,5
18163,Milk,Stationery,Tata,Sharma Traders,368.29,415.73,440,23,2024-02-21,2023-02-28,48
10810,Detergent,Electronics,Nestle,Patel Suppliers,426.52,599.99,67,32,2024-02-21,2023-02-19,84
19189,Rice,Fmcg,Nestle,Patel Suppliers,108.15,132.94,124,25,2023-07-01,2023-01-27,88
3048,Pen,Fmcg,Britannia,Gupta Wholesalers,111.26,158.83,295,45,2023-05-13,2023-02-06,46
17066,Rice,Household,Haldiram,Agarwal Mart,183.71,202.62,468,29,2024-02-21,2023-02-16,39
2488,Chips,Household,Itc,Patel Suppliers,326.7,480.77,223,16,2024-02-21,2023-02-14,58
7809,Chips,Beverages,Nestle,Agarwal Mart,197.33,226.59,334,31,2023-09-06,2023-02-23,7
14612,Rice,Beverages,Parle,Sharma Traders,15.58,20.92,28,27,2023-08-05,2023-02-15,65
14440,Toothpaste,Grocery,Amul,Agarwal Mart,490.04,630.09,387,46,2023-10-20,2023-01-21,60
14800,Toothpaste,Personal Care,Itc,Patel Suppliers,374.27,549.79,121,17,2023-06-07,2023-02-27,89
11380,Rice,Electronics,Dabur,Verma Distributors,68.68,82.4,291,37,2024-02-21,2023-01-28,40
14512,Pen,Electronics,Dabur,Agarwal Mart,135.86,184.02,284,36,2024-02-21,2023-02-13,73
5144,Wheat Flour,Household,Amul,Agarwal Mart,231.84,272.34,457,18,2024-02-21,2023-02-14,27
15164,Toothpaste,Beverages,Amul,Agarwal Mart,24.12,31.59,130,44,2023-12-17,2023-02-04,13
4141,Rice,Beverages,Godrej,Agarwal Mart,497.06,672.88,163,50,2023-09-10,2023-01-08,38
3980,Toothpaste,Grocery,Godrej,Sharma Traders,171.26,244.01,391,17,2023-10-11,2023-01-18,60
12386,Shampoo,Grocery,Itc,Agarwal Mart,492.55,576.68,467,24,2023-10-08,2023-01-14,75
8587,Rice,Beverages,Godrej,Sharma Traders,437.69,549.37,74,31,2023-04-09,2023-02-21,92
11214,Soap,Stationery,Amul,Patel Suppliers,406.0,481.28,178,40,2024-02-21,2023-02-25,8
13807,Toothpaste,Personal Care,Godrej,Agarwal Mart,472.96,535.54,78,19,2023-03-07,2023-02-28,92
13206,Detergent,Personal Care,Colgate,Gupta Wholesalers,286.17,383.43,27,12,2023-05-05,2023-02-19,60
12798,Soap,Electronics,Godrej,Sharma Traders,49.65,65.9,145,49,2024-02-21,2023-01-10,42
6542,Rice,Electronics,Colgate,Patel Suppliers,260.37,353.09,152,28,2024-02-21,2023-01-18,84
2959,Chips,Stationery,Itc,Gupta Wholesalers,142.87,172.73,407,30,2024-02-21,2023-01-12,84
14627,Chips,Stationery,Parle,Sharma Traders,221.68,317.29,97,32,2024-02-21,2023-02-25,37
7898,Toothpaste,Fmcg,Amul,Sharma Traders,337.64,433.89,83,40,2023-04-10,2023-02-21,83
14254,Chips,Beverages,Dabur,Agarwal Mart,403.81,477.97,298,30,2023-02-16,2023-02-05,82
6877,Milk,Household,Godrej,Patel Suppliers,277.12,331.6,272,38,2024-02-21,2023-02-18,58
17967,Rice,Stationery,Amul,Sharma Traders,429.52,478.14,272,27,2024-02-21,2023-02-07,33
19617,Toothpaste,Beverages,Colgate,Patel Suppliers,109.04,151.05,392,13,2023-08-16,2023-01-27,29
13134,Toothpaste,Beverages,Parle,Gupta Wholesalers,450.33,543.28,42,36,2023-04-18,2023-01-15,67
14357,Milk,Stationery,Parle,Patel Suppliers,138.95,158.26,62,13,2024-02-21,2023-01-24,23
17319,Shampoo,Beverages,Godrej,Verma Distributors,372.55,502.85,180,49,2023-05-02,2023-01-26,37
12418,Soap,Personal Care,Tata,Patel Suppliers,170.09,200.06,485,31,2023-09-11,2023-02-06,94
16489,Rice,Stationery,Britannia,Gupta Wholesalers,470.25,536.24,394,37,2024-02-21,2023-03-02,58
11765,Notebook,Stationery,Colgate,Gupta Wholesalers,326.8,482.32,62,40,2024-02-21,2023-01-31,86
12754,Wheat Flour,Beverages,Colgate,Agarwal Mart,53.34,79.01,268,27,2023-03-31,2023-02-18,56
1984,Wheat Flour,Grocery,Britannia,Sharma Traders,95.07,135.56,361,26,2023-09-03,2023-02-06,25
8410,Detergent,Beverages,Colgate,Sharma Traders,234.65,325.54,247,39,2023-05-31,2023-02-23,97
18446,Pen,Household,Godrej,Agarwal Mart,428.8,525.6,210,15,2024-02-21,2023-02-23,13
4116,Detergent,Beverages,Nestle,Sharma Traders,292.36,331.98,492,25,2023-05-23,2023-03-02,93
4489,Wheat Flour,Household,Itc,Agarwal Mart,104.6,153.15,161,16,2024-02-21,2023-02-20,78
15542,Pen,Stationery,Haldiram,Sharma Traders,218.65,247.97,282,11,2024-02-21,2023-01-09,38
6024,Rice,Stationery,Nestle,Gupta Wholesalers,293.7,350.97,322,15,2024-02-21,2023-01-26,97
7794,Pen,Fmcg,Haldiram,Agarwal Mart,488.54,671.26,400,38,2023-12-13,2023-01-16,30
658,Soap,Stationery,Haldiram,Verma Distributors,330.59,478.94,345,33,2024-02-21,2023-01-04,8
13516,Rice,Stationery,Haldiram,Agarwal Mart,436.83,580.09,415,45,2024-02-21,2023-02-10,79
752,Wheat Flour,Household,Parle,Gupta Wholesalers,362.13,494.68,56,37,2024-02-21,2023-02-15,66
2082,Milk,Electronics,Britannia,Verma Distributors,411.15,566.85,356,14,2024-02-21,2023-02-18,20
12218,Toothpaste,Electronics,Haldiram,Agarwal Mart,282.98,326.67,127,20,2024-02-21,2023-02-26,22
6062,Toothpaste,Grocery,Britannia,Agarwal Mart,160.03,212.71,310,41,2023-08-20,2023-01-02,46
3342,Toothpaste,Personal Care,Dabur,Verma Distributors,163.81,201.3,387,16,2023-07-08,2023-01-12,31
13038,Soap,Stationery,Britannia,Gupta Wholesalers,172.36,244.14,65,26,2024-02-21,2023-02-02,27
844,Detergent,Beverages,Haldiram,Sharma Traders,111.09,166.0,89,35,2023-04-07,2023-01-04,14
12759,Notebook,Grocery,Colgate,Sharma Traders,349.4,419.33,67,38,2023-05-30,2023-01-28,76
15288,Detergent,Beverages,Amul,Patel Suppliers,115.15,140.02,481,12,2023-08-13,2023-01-26,79
13563,Milk,Fmcg,Britannia,Verma Distributors,108.85,148.45,309,44,2023-07-29,2023-02-24,53
10679,Detergent,Grocery,Itc,Sharma Traders,345.77,399.58,369,15,2023-02-05,2023-01-15,67
15131,Chips,Stationery,Haldiram,Sharma Traders,120.36,145.42,162,43,2024-02-21,2023-02-12,15
10839,Rice,Personal Care,Tata,Gupta Wholesalers,273.63,394.47,151,27,2023-08-03,2023-02-06,91
19159,Detergent,Personal Care,Amul,Gupta Wholesalers,121.6,156.33,82,48,2023-08-23,2023-02-16,49
3512,Wheat Flour,Household,Nestle,Patel Suppliers,18.78,22.2,277,25,2024-02-21,2023-01-17,84
17256,Detergent,Personal Care,Nestle,Gupta Wholesalers,185.17,246.05,426,44,2023-08-07,2023-02-16,73
11772,Soap,Household,Itc,Verma Distributors,171.77,250.73,332,39,2024-02-21,2023-02-15,19
554,Chips,Beverages,Parle,Agarwal Mart,173.91,245.34,160,24,2023-04-28,2023-01-27,59
19216,Detergent,Beverages,Tata,Gupta Wholesalers,96.57,118.62,11,10,2024-01-01,2023-02-07,19
5884,Detergent,Stationery,Dabur,Verma Distributors,327.48,479.82,234,17,2024-02-21,2023-02-13,17
12120,Soap,Household,Godrej,Gupta Wholesalers,296.3,348.57,219,27,2024-02-21,2023-01-28,61
15840,Detergent,Fmcg,Britannia,Verma Distributors,454.89,677.16,148,14,2023-04-01,2023-02-23,38
11099,Toothpaste,Household,Tata,Patel Suppliers,25.23,32.01,428,28,2024-02-21,2023-02-17,38
577,Shampoo,Beverages,Itc,Agarwal Mart,434.33,496.39,221,33,2023-04-28,2023-01-05,23
6875,Wheat Flour,Household,Britannia,Agarwal Mart,133.79,167.73,386,10,2024-02-21,2023-02-22,45
4462,Milk,Stationery,Godrej,Agarwal Mart,268.22,295.43,297,24,2024-02-21,2023-01-19,30
14786,Notebook,Fmcg,Colgate,Sharma Traders,412.54,580.87,218,43,2023-04-15,2023-02-14,79
48,Chips,Stationery,Nestle,Patel Suppliers,387.27,516.38,276,24,2024-02-21,2023-01-27,24
6268,Milk,Grocery,Godrej,Gupta Wholesalers,413.14,507.64,361,21,2023-08-17,2023-01-06,96
7579,Wheat Flour,Grocery,Parle,Patel Suppliers,489.18,640.95,193,15,2023-04-20,2023-02-10,42
8553,Shampoo,Fmcg,Dabur,Verma Distributors,180.74,214.78,368,30,2023-07-29,2023-03-02,15
15299,Wheat Flour,Beverages,Godrej,Sharma Traders,112.1,157.28,465,16,2023-02-26,2023-02-03,46
4853,Pen,Personal Care,Tata,Gupta Wholesalers,250.44,309.92,28,49,2023-06-08,2023-02-08,16
17390,Detergent,Grocery,Amul,Patel Suppliers,175.31,219.22,441,37,2023-11-19,2023-02-10,9
1216,Toothpaste,Electronics,Parle,Verma Distributors,161.32,202.54,107,16,2024-02-21,2023-02-14,24
18320,Toothpaste,Stationery,Nestle,Verma Distributors,87.69,114.13,357,42,2024-02-21,2023-01-02,65
1945,Rice,Fmcg,Haldiram,Patel Suppliers,21.94,26.56,333,25,2023-09-08,2023-01-26,34
16433,Chips,Fmcg,Tata,Verma Distributors,193.34,271.38,361,23,2023-09-22,2023-01-14,79
1451,Wheat Flour,Electronics,Itc,Agarwal Mart,424.71,606.64,116,15,2024-02-21,2023-01-02,72
16748,Chips,Household,Nestle,Gupta Wholesalers,139.78,191.63,129,42,2024-02-21,2023-01-30,75
5227,Detergent,Personal Care,Nestle,Sharma Traders,232.16,335.63,477,31,2023-06-18,2023-01-14,77
15175,Shampoo,Beverages,Nestle,Agarwal Mart,390.08,481.98,203,40,2023-03-01,2023-02-26,13
5047,Chips,Grocery,Godrej,Gupta Wholesalers,83.36,117.61,309,15,2023-09-05,2023-02-22,21
2404,Wheat Flour,Beverages,Godrej,Verma Distributors,40.53,56.79,47,27,2023-12-21,2023-02-25,6
10665,Wheat Flour,Fmcg,Amul,Patel Suppliers,43.6,58.9,479,17,2023-11-16,2023-02-17,55
13859,Chips,Fmcg,Dabur,Patel Suppliers,373.34,512.65,295,11,2023-08-08,2023-01-08,8
10437,Wheat Flour,Electronics,Godrej,Sharma Traders,354.09,484.85,198,34,2024-02-21,2023-02-19,71
18245,Notebook,Grocery,Godrej,Gupta Wholesalers,65.16,76.23,17,25,2023-06-02,2023-02-11,51
14322,Pen,Personal Care,Amul,Patel Suppliers,25.7,29.56,306,26,2023-04-26,2023-02-22,10
15779,Soap,Beverages,Itc,Patel Suppliers,124.38,145.03,425,18,2023-12-18,2023-02-17,13
3705,Notebook,Household,Haldiram,Patel Suppliers,328.53,365.45,259,49,2024-02-21,2023-01-31,33
2169,Pen,Grocery,Tata,Verma Distributors,252.13,296.29,413,37,2023-02-11,2023-01-14,87
8787,Notebook,Fmcg,Godrej,Agarwal Mart,454.26,656.77,367,42,2023-09-23,2023-02-03,85
9827,Shampoo,Grocery,Godrej,Gupta Wholesalers,168.51,185.99,423,10,2023-06-20,2023-02-03,79
19246,Soap,Fmcg,Tata,Verma Distributors,105.79,124.08,151,36,2023-06-01,2023-02-26,54
6174,Notebook,Beverages,Britannia,Agarwal Mart,194.38,283.65,415,35,2023-09-19,2023-01-13,41
14087,Chips,Electronics,Tata,Gupta Wholesalers,438.3,489.92,155,32,2024-02-21,2023-01-21,77
10610,Pen,Fmcg,Parle,Patel Suppliers,11.36,15.41,100,17,2023-04-20,2023-02-18,78
15413,Detergent,Fmcg,Nestle,Patel Suppliers,221.79,261.34,358,46,2023-08-06,2023-02-24,13
12702,Soap,Stationery,Nestle,Patel Suppliers,431.26,583.45,183,16,2024-02-21,2023-02-14,36
15158,Rice,Grocery,Nestle,Gupta Wholesalers,419.1,493.16,326,39,2023-12-22,2023-02-10,28
1214,Milk,Household,Haldiram,Agarwal Mart,359.25,456.15,397,26,2024-02-21,2023-01-20,37
16926,Wheat Flour,Household,Amul,Gupta Wholesalers,463.12,527.72,292,33,2024-02-21,2023-02-12,85
6671,Chips,Household,Itc,Patel Suppliers,450.92,527.86,371,21,2024-02-21,2023-02-16,15
13023,Chips,Household,Haldiram,Gupta Wholesalers,284.38,364.87,18,42,2024-02-21,2023-03-02,18
17971,Rice,Stationery,Parle,Sharma Traders,95.84,119.8,465,30,2024-02-21,2023-02-07,46
4875,Shampoo,Grocery,Tata,Verma Distributors,337.81,445.19,78,21,2023-04-14,2023-02-06,64
5460,Soap,Beverages,Britannia,Agarwal Mart,314.33,463.14,377,17,2023-11-21,2023-01-30,67
16063,Detergent,Electronics,Itc,Patel Suppliers,229.65,297.37,320,22,2024-02-21,2023-01-30,74
3208,Pen,Grocery,Amul,Gupta Wholesalers,68.74,83.55,53,31,2023-06-04,2023-02-05,58
4931,Toothpaste,Stationery,Parle,Verma Distributors,499.83,692.79,313,41,2024-02-21,2023-01-09,44
3354,Wheat Flour,Household,Amul,Agarwal Mart,70.67,77.89,12,33,2024-02-21,2023-02-07,71
745,Wheat Flour,Grocery,Dabur,Gupta Wholesalers,266.07,384.06,26,23,2023-03-07,2023-02-16,18
10328,Toothpaste,Electronics,Nestle,Verma Distributors,461.26,518.31,393,39,2024-02-21,2023-02-17,87
5372,Wheat Flour,Stationery,Parle,Agarwal Mart,481.13,616.92,28,41,2024-02-21,2023-03-01,18
9627,Pen,Stationery,Godrej,Gupta Wholesalers,133.02,150.95,222,13,2024-02-21,2023-01-12,36
18185,Milk,Electronics,Godrej,Sharma Traders,150.15,170.47,67,41,2024-02-21,2023-01-18,53
18137,Wheat Flour,Personal Care,Haldiram,Agarwal Mart,232.42,335.67,293,49,2023-08-06,2023-02-07,28
17183,Wheat Flour,Household,Parle,Agarwal Mart,229.71,279.33,482,18,2024-02-21,2023-02-24,81
4446,Milk,Household,Amul,Verma Distributors,334.71,424.47,12,40,2024-02-21,2023-02-08,42
4402,Toothpaste,Grocery,Nestle,Sharma Traders,334.75,407.78,97,44,2023-05-20,2023-02-25,83
18734,Notebook,Grocery,Tata,Patel Suppliers,155.49,227.6,246,22,2023-12-12,2023-01-02,86
3624,Detergent,Fmcg,Amul,Agarwal Mart,381.4,543.54,338,14,2023-06-25,2023-02-05,27
16636,Notebook,Grocery,Haldiram,Sharma Traders,84.91,123.27,251,24,2023-06-19,2023-02-07,26
730,Rice,Beverages,Tata,Gupta Wholesalers,453.35,602.76,237,24,2023-06-09,2023-02-04,26
4548,Soap,Personal Care,Tata,Sharma Traders,475.65,670.1,252,21,2023-03-30,2023-02-28,16
1641,Soap,Beverages,Godrej,Sharma Traders,332.43,432.11,342,43,2023-10-31,2023-01-27,94
14922,Shampoo,Grocery,Colgate,Patel Suppliers,268.56,333.94,226,32,2023-08-17,2023-01-16,26
14100,Toothpaste,Beverages,Amul,Sharma Traders,211.64,276.46,500,29,2023-11-07,2023-02-25,88
12646,Chips,Household,Nestle,Patel Suppliers,461.4,683.41,355,43,2024-02-21,2023-02-19,87
543,Detergent,Electronics,Dabur,Agarwal Mart,475.75,662.38,177,38,2024-02-21,2023-01-19,59
18281,Shampoo,Stationery,Tata,Verma Distributors,91.67,103.66,11,29,2024-02-21,2023-03-02,37
12117,Toothpaste,Grocery,Itc,Verma Distributors,452.1,598.79,164,12,2023-06-12,2023-01-13,78
9004,Rice,Household,Parle,Gupta Wholesalers,320.49,381.37,6,31,2024-02-21,2023-01-19,9
147,Chips,Electronics,Itc,Verma Distributors,362.04,519.7,430,30,2024-02-21,2023-01-27,30
3483,Shampoo,Beverages,Parle,Gupta Wholesalers,369.84,540.79,186,11,2023-08-28,2023-03-01,62
19847,Milk,Grocery,Tata,Sharma Traders,17.66,20.1,271,48,2023-12-04,2023-01-21,50
242,Soap,Personal Care,Britannia,Gupta Wholesalers,333.44,424.4,192,29,2023-03-03,2023-01-26,40
7503,Detergent,Stationery,Amul,Patel Suppliers,153.41,197.67,397,31,2024-02-21,2023-02-09,16
9809,Rice,Household,Parle,Verma Distributors,121.25,179.83,353,39,2024-02-21,2023-01-07,62
18654,Toothpaste,Stationery,Colgate,Gupta Wholesalers,207.05,240.31,444,21,2024-02-21,2023-01-08,20
11189,Milk,Fmcg,Britannia,Sharma Traders,289.49,379.68,125,47,2023-09-27,2023-01-04,48
10300,Toothpaste,Electronics,Godrej,Verma Distributors,70.39,83.88,276,49,2024-02-21,2023-01-30,42
1953,Soap,Household,Itc,Verma Distributors,463.28,685.31,371,16,2024-02-21,2023-02-28,96
5228,Wheat Flour,Fmcg,Tata,Gupta Wholesalers,413.16,615.62,89,18,2023-12-16,2023-02-26,19
12061,Notebook,Beverages,Tata,Sharma Traders,49.27,56.28,282,40,2023-11-18,2023-02-04,22
1595,Shampoo,Household,Parle,Agarwal Mart,18.32,23.35,321,34,2024-02-21,2023-02-22,45
17353,Toothpaste,Beverages,Nestle,Gupta Wholesalers,356.54,483.63,152,44,2023-06-22,2023-01-12,21
3920,Detergent,Electronics,Nestle,Agarwal Mart,270.45,348.83,54,31,2024-02-21,2023-01-19,64
5461,Toothpaste,Household,Nestle,Sharma Traders,488.07,550.75,285,10,2024-02-21,2023-02-01,50
9431,Rice,Fmcg,Tata,Verma Distributors,418.63,568.58,212,50,2023-09-29,2023-02-05,74
